token,score
have,0.05924427244357004
generated,0.04229837622526611
a,0.061645212577980155
double,0.06361909219932287
transgenic,0.05340575238333532
mouse,0.0643314476025785
model,0.06782578218290566
in,0.09181532395889777
which,0.06219848254383024
the,0.06499008159710193
amount,0.09562104857910371
of,0.09007382248841453
the,0.09308637252855194
lysosomal,0.1237872778832282
receptor,0.15166897730935824
for,0.11031440179909849
"CMA,",0.14031562028844094
previously,0.2159864115891936
shown,0.15427420976138767
to,0.11527347286038399
decrease,0.08783903700509488
in,0.12873161850412942
abundance,0.09475833119541742
with,0.19346313778475577
"age,",0.09643286467042012
can,0.06248678291309988
be,0.04291586293309915
modulated.,0.04513680423159811
We,0.015395077753980862
have,0.009520857736157191
analyzed,0.005315406040624585
in,0.006741249733093349
this,0.007232977800735255
model,0.006310373218874514
the,0.006405007694082108
consequences,0.0068899183577926125
of,0.018892151976092227
preventing,0.009796352378669137
the,0.010914325020609026
age-dependent,0.009099059480981631
decrease,0.016632041776723946
in,0.011260291960241224
receptor,0.017221963125084463
abundance,0.01772567520013353
in,0.013267559163343918
aged,0.008567052159808203
rodents,0.013368152602230827
at,0.009384625295716275
the,0.007679690917192625
cellular,0.011184483932234505
and,0.009891668359568999
organ,0.010059573176509445
levels.,0.00872966555682321
We,0.786968455280662
show,0.7624559195984836
here,0.6845809929518561
that,0.8018151522606215
CMA,0.6925417041598791
activity,0.7386502214588172
is,0.7059029797542734
maintained,0.6630955551938144
until,0.6698786707682548
advanced,0.7228837470559238
ages,0.7284602833934036
if,0.7056851536878843
the,0.6846997555841378
decrease,0.6390353511581457
in,0.6722784507174449
the,0.7386496518895107
receptor,0.6822577589137383
abundance,0.7276944680945395
is,0.6442428182059611
prevented,0.6719504843339847
and,0.7924198737750476
that,0.7700465211691722
preservation,0.7075483712626313
of,0.7514197188874144
autophagic,0.7654287353274234
activity,0.7078224227325206
is,0.8896841064660663
associated,0.9159367656856722
with,0.9128662290058452
lower,0.9051934897942259
intracellular,0.8997886511047816
accumulation,0.8415399241742135
of,0.8778572248035375
damaged,0.8030464277166781
"proteins,",0.802461473087645
better,0.8893218240444345
ability,0.8631912322428356
to,0.8531872026794117
handle,0.7887723721350016
protein,0.7796249279212014
damage,0.8007127278619476
and,0.9044757291672575
improved,0.8851244005960981
organ,0.829688586267071
function.,0.8392263749452114
BACKGROUND,0.21580141976420464
Endothelium-dependent,0.40461087682408053
modulation,0.41291014839053836
of,0.454007606883326
coronary,0.49133836990089735
tone,0.35972392268073683
is,0.31833638373160356
impaired,0.31683761208762806
in,0.4064919832639838
the,0.41495940009741666
collateral-dependent,0.4747320953406945
coronary,0.45536777662620687
microcirculation.,0.455521847962972
We,0.011755112297928555
used,0.0062353056686354465
a,0.005226309820475816
porcine,0.00484647895282857
model,0.00526747912441315
of,0.007071330903933034
chronic,0.004199206997854144
coronary,0.006935028093483902
occlusion,0.008736170992160917
and,0.007447003356046712
collateral,0.006958897100136819
development,0.021808075610089902
to,0.0031178490730761933
evaluate,0.0034107651980044592
the,0.003928301464590538
hypothesis,0.005096307773736849
that,0.01233124732079031
exercise,0.016183102122967915
training,0.01550017282142526
enhances,0.021134724150113884
endothelium-mediated,0.017811324360981314
relaxation,0.04810940779693543
and,0.10743658495195157
increases,0.01202751395402453
endothelial,0.018804536801923934
nitric,0.009751558947081842
oxide,0.008769367160084227
synthase,0.016741510333785608
(ecNOS),0.01228106717891801
mRNA,0.01398216574228178
levels,0.018674986984769246
of,0.0198130900136547
collateral-dependent,0.01396645931257823
microvasculature.,0.012388095168110787
METHODS,0.18637522736290923
AND,0.09504471469519922
RESULTS,0.1684673767376329
Adult,0.17603394305872386
female,0.1277482147976241
miniature,0.1723226156092053
swine,0.2429621027905524
were,0.07791287681236551
subjected,0.049255776097941864
to,0.1098231925998998
"chronic,",0.10815114819509355
progressive,0.11744739329508763
ameroid,0.10402536520845442
occlusion,0.10986699070589816
of,0.21233556729950995
the,0.14130823899632436
proximal,0.10627079189086959
left,0.11422391093285401
circumflex,0.0956116884705246
coronary,0.0881955137237085
artery,0.12360174967700056
(LCx);,0.05023058058642515
after,0.022230814167142256
2,0.024353609323297394
"months,",0.01464709093203773
animals,0.012217834208094133
were,0.01725318797629925
randomly,0.009241655549098423
exposed,0.01519291164483386
to,0.014764181872738407
16-week,0.007701169400906921
exercise-training,0.011826969279293975
(EX,0.008502718174109575
group;,0.013791981653965849
treadmill,0.007806936015239016
running),0.017362242402251163
or,0.010449152993412132
sedentary,0.009796010097332738
(SED,0.007067386343687615
group;,0.012864901276883814
cage,0.010940425621390965
confinement),0.012713071743043104
protocols.,0.01523254454299278
After,0.08646683684053007
completion,0.03910420076260633
of,0.04183963324715401
EX,0.03158951773893401
or,0.0218978058655862
SED,0.030116092767247978
"programs,",0.04075054803483719
coronary,0.10065634010769267
arterioles,0.0840617381965573
(,0.04461467642654193
approximately,0.037398270823631355
100,0.054721734806178514
microm,0.05777344136592133
in,0.03044652310092694
diameter),0.021098452064901314
were,0.04101873622011059
isolated,0.06041500927858622
from,0.09128623558508166
collateral-dependent,0.14478818788148162
LCx,0.12405011079013614
(distal,0.1181611461523836
to,0.2028388002728334
occlusion),0.16384982873566378
and,0.09853103500973959
nonoccluded,0.14851950644275644
left,0.1801526048020521
anterior,0.18007560492847413
descending,0.18763385208152003
coronary,0.30546037561265627
artery,0.009112866274060267
(LAD),0.0019211236505175908
regions,0.006143468744684872
of,0.005834384938400488
each,0.004389437919477802
heart.,0.0022786842509951405
Arterioles,0.000800231534031074
were,0.0009103420526915287
studied,0.0006997818408409288
by,0.0007236791607136255
in,0.0009452499664211688
vitro,0.0015212412638968902
videomicroscopy,0.0006917415627596772
or,0.0008459105248003927
frozen,0.0007299502911800056
for,0.0007496407174078421
ecNOS,0.000924859763304307
mRNA,0.000878938478198674
analysis,0.0006467983400727419
(RT-PCR,0.000638974435212867
techniques).,0.0006817533367837504
Relaxation,0.29565236572605275
to,0.3702065028448338
the,0.365892340715457
endothelium-dependent,0.3887742276292742
vasodilator,0.35031463495426607
bradykinin,0.34961649002891243
was,0.3077870837781583
decreased,0.2615749071701878
(P<0.05),0.25934782705483417
in,0.23383187994127527
arterioles,0.18533987888887227
isolated,0.2047772005523748
from,0.21611655179663222
collateral-dependent,0.26026672821645996
LCx,0.27368623098739053
versus,0.24725609617142752
nonoccluded,0.21699128561949116
LAD,0.2719728732421838
regions,0.3208558941578557
of,0.1935636393559697
SED,0.2058976152236517
animals.,0.2859271525885877
Bradykinin-mediated,0.3508329422072129
"relaxation,",0.314070389860024
"however,",0.301158326679203
was,0.3075503421083959
not,0.26860596890866806
different,0.23767996195651844
in,0.2811230559910572
LCx,0.32243408102540005
versus,0.2786905030997563
LAD,0.3332291852423619
arterioles,0.29509840707237267
isolated,0.27094550659123584
from,0.28466314803926723
EX,0.3343207705571066
animals.,0.33852182211529497
Nitroprusside-induced,0.1685163538931294
relaxation,0.1912401837860595
was,0.21003759689282514
unaffected,0.15960572763435082
by,0.14212749544942402
either,0.10206216384584067
chronic,0.15230014278115908
occlusion,0.11478775064061353
or,0.12707382430547876
exercise.,0.18235495812078542
"Importantly,",0.2630410500218225
ecNOS,0.28588039300828566
mRNA,0.30663805886660683
expression,0.2964407761762688
was,0.30200442620795986
significantly,0.3022101786353674
decreased,0.2704639800805086
in,0.2843880513537067
arterioles,0.1598896380606162
isolated,0.2470419068996059
from,0.24274909149513949
LCx,0.27215404713648306
versus,0.2981685638059773
LAD,0.2848417395832637
regions,0.28468809084084296
of,0.22950705934148483
SED,0.20877996905981747
animals.,0.28918210248880355
After,0.08017099151104203
"training,",0.08030364991002595
ecNOS,0.0844620245122772
mRNA,0.0745741529130872
expression,0.07569510359333607
was,0.06964336933954664
not,0.05933380464115831
different,0.03461209452824497
between,0.027686846840900666
LAD,0.06466511022487427
and,0.03505701505747373
LCx,0.062413244748683205
arterioles.,0.03354660186154748
CONCLUSIONS,0.7378778175806622
These,0.6228096601004198
data,0.6423211406102918
indicate,0.6531554601959882
that,0.7341520546143111
exercise,0.7014934607486372
training,0.70701999106795
enhances,0.7682125464099591
bradykinin-mediated,0.78918075333135
relaxation,0.7436822960505451
of,0.7124105171155194
collateral-dependent,0.8090761837733542
LCx,0.725074711855385
arterioles,0.748910819494041
isolated,0.6922234563078815
after,0.688966894803649
chronic,0.7501365424042962
coronary,0.8096730195467926
"occlusion,",0.7543171110823508
most,0.6923975165073714
likely,0.6846625535662384
because,0.7229136502202961
of,0.6636968859520165
effects,0.7729363845771352
on,0.8934184790714321
ecNOS,0.8648116038912883
mRNA,0.8779622674346768
expression,0.8196799101827855
and,0.8925338040000032
increased,0.8730921955212427
production,0.831537432682865
of,0.8572487433240552
NO.,0.7660818485478056
An,0.009473979907309532
adoption,0.014230246411400894
study,0.005477437805447514
of,0.004215866199942581
genetic,0.004103506408356895
effects,0.004703706791271633
on,0.00516260154367346
obesity,0.01261145154599323
in,0.009889081481906547
adulthood,0.008685409189131646
was,0.004950287163922417
carried,0.0028412158072969205
out,0.002594089636446534
in,0.007742799510570453
which,0.01250641468668239
adoptees,0.02394219786804639
separated,0.022160631036870732
from,0.02943262669377087
their,0.020675314355491085
natural,0.025407281277592286
parents,0.03825678240379718
very,0.015371326757076531
early,0.029275847782829975
in,0.037042605735555616
life,0.015924504188489726
were,0.014711110319258416
compared,0.01067149342361944
with,0.017879804138913262
their,0.014871820477146724
biological,0.014031101315035682
full,0.036665250953715034
and,0.01974250316689028
half,0.01705781701861923
siblings,0.016026951446818587
reared,0.016142763149188596
by,0.014815813264607514
their,0.011402877224249928
natural,0.010401877207976168
parents.,0.014830826642527828
The,0.0029620034588561913
adoptees,0.005230365911268208
represented,0.0023621343224568955
four,0.0019729403096651805
groups,0.0020251313982254326
who,0.00241985861460793
by,0.0018280038987888627
sampling,0.001959771018070826
from,0.001489163516240529
a,0.001579651196534838
larger,0.0015803424782769677
population,0.0016410163828550503
were,0.0022361453267269195
categorised,0.0012559709467369602
as,0.002067612901438492
either,0.0016626700447144043
"thin,",0.0017005524063520244
medium,0.0020409254669402593
"weight,",0.002809016234101959
"overweight,",0.0021462628164224057
or,0.0026020607447686276
obese.,0.0018339683273748508
Weight,0.005093773416912105
and,0.005860609394384584
height,0.004586262259892023
were,0.005944104280464905
obtained,0.0035008774335169852
for,0.004651486937911162
115,0.0032360970942761514
full,0.0036876085043046096
siblings,0.003335475232877916
of,0.004036582033677998
57,0.0027001892507956156
adoptees,0.0034733112637030834
and,0.004672946183039877
for,0.00470634840193894
850,0.0028205117885116405
half,0.0027641209795929854
siblings,0.003344449021066423
of,0.0037374268303835404
341,0.002256048184204546
adoptees.,0.004452726641929868
In,0.2855325387480478
full,0.16435251876487406
siblings,0.2029119946457969
body,0.2562289501619241
mass,0.255615008647837
index,0.2263506619224509
(kg/m2),0.13542803459983702
significantly,0.16311273739827997
increased,0.1793340791766322
with,0.2256354141381201
weight,0.17787191821749385
of,0.1963957847067716
the,0.1590214114533248
adoptees.,0.13111843474220913
Body,0.24947061751428937
mass,0.26520748949197015
index,0.2469302370422326
of,0.24559910836039342
the,0.372213527873612
half,0.19564950475776516
siblings,0.24012009638182868
showed,0.31835195660114185
a,0.32320322085852793
steady,0.25773572450791093
but,0.1901125793639016
weaker,0.22585838562487962
increase,0.2229559714778401
across,0.19959717641378222
the,0.1994858075594226
four,0.126397396951551
weight,0.2078177578431115
groups,0.1253089476414676
of,0.13241686432146044
adoptees.,0.1808102775961839
There,0.259829053932661
were,0.23654767715597808
no,0.21591133751472333
significant,0.17035455791692697
interactions,0.19495663233284027
with,0.10879299277370597
sex,0.1507601154162784
of,0.11713744070777708
the,0.15286189699204328
"adoptees,",0.18399562523142884
sex,0.14457129879220035
